Date,Open,High,Low,Close,Adj Close,Volume
2005-04-15,84.953300,84.953300,82.165199,82.743103,57.310684,25051809
2005-04-18,82.313599,82.313599,80.439301,80.993797,56.099068,28532673
2005-04-19,81.845001,82.860298,79.970703,80.283096,55.606800,23166414
2005-04-20,80.689201,83.086800,80.454903,82.790001,57.343174,27792921
2005-04-21,82.469803,85.281303,82.001198,84.797096,58.733356,38974039
2005-04-22,85.437500,85.874802,83.750603,85.515503,59.230953,35647643
2005-04-25,85.125099,85.718597,84.273804,85.390602,59.144432,22171804
2005-04-26,84.656502,86.015404,84.515900,85.460899,59.193130,24788794
2005-04-27,86.686996,87.389900,83.297600,84.187897,58.311409,85765768
2005-04-28,84.312897,85.905998,83.305397,84.945396,58.836071,48091982
2005-04-29,85.937302,85.937302,82.016800,82.477600,57.126789,24088928
2005-05-02,82.704102,83.641197,81.946503,83.383499,57.754257,19669224
2005-05-03,83.250801,84.812698,82.087097,84.492500,58.522377,22115726
2005-05-04,84.656502,85.125099,83.875504,84.555000,58.565674,13432297
2005-05-05,84.773598,85.499901,84.219101,84.523697,58.543995,11121204
2005-05-06,84.344101,85.984100,84.344101,85.765503,59.404106,29680242
2005-05-09,85.788902,86.679199,85.312500,86.437103,59.869274,20263143
2005-05-10,86.491798,86.804199,84.836098,85.007896,58.879360,14550742
2005-05-11,84.656502,85.507797,84.289398,84.734596,58.690071,20031251
2005-05-12,84.328499,84.562798,83.508499,84.195702,63.979767,23621173
2005-05-13,84.109802,84.187897,83.406998,83.758400,63.647465,11359909
2005-05-16,83.953598,84.914200,83.953598,84.383202,64.122238,15448107
2005-05-17,84.656502,84.921997,81.993401,82.149597,62.424942,23084349
2005-05-18,82.469803,83.032097,81.704498,82.719704,62.858166,28620206
2005-05-19,82.938400,83.563103,81.634201,81.891899,62.229126,19394000
2005-05-20,82.001198,82.297997,80.532997,81.290497,61.772121,27116693
2005-05-23,81.845001,83.242996,81.532600,82.961800,63.042133,13133378
2005-05-24,83.274200,83.680298,82.251099,82.938400,63.024342,23463368
2005-05-25,82.469803,83.406998,82.079300,82.883698,62.982780,25809091
2005-05-26,82.938400,83.328903,82.243301,82.844704,62.953159,49743389
2005-05-27,82.954002,84.250397,82.680702,82.977402,63.053989,26845713
2005-05-30,83.016502,83.516296,82.001198,82.282402,62.525860,14610437
2005-05-31,82.313599,84.016098,81.907501,83.563103,63.499050,34709207
2005-06-01,84.031700,85.000099,83.719299,84.500298,64.211227,28210232
2005-06-02,84.968903,85.171898,82.555702,82.758797,62.887875,24514806
2005-06-03,82.469803,86.811996,82.469803,86.398003,65.653275,60120635
2005-06-06,86.843201,88.420700,85.749802,86.265297,65.552422,65907356
2005-06-07,86.218399,86.811996,85.125099,85.570198,65.024223,26957825
2005-06-08,86.109100,87.468002,85.905998,87.225899,66.282387,33142470
2005-06-09,87.592903,88.053703,86.952499,87.319603,66.353600,25920664
2005-06-10,87.624199,88.936203,87.624199,88.490997,67.243736,40401313
2005-06-13,88.545700,93.700104,87.569504,88.967400,67.605743,20876943
2005-06-14,89.186096,89.810898,88.217697,89.662498,68.133942,21198833
2005-06-15,88.678497,90.123199,88.678497,89.803001,68.240715,22213957
2005-06-16,90.123199,92.934700,89.967003,92.192802,70.056709,52676220
2005-06-17,92.153702,94.582603,91.216599,93.754700,71.243576,57804357
2005-06-20,97.620499,100.853996,96.269402,98.479599,74.834000,154299211
2005-06-21,98.713898,101.212997,96.995697,100.924004,76.691483,105483899
2005-06-22,100.431999,103.086998,100.276001,102.236000,77.688461,82185238
2005-06-23,102.181000,102.314003,101.010002,101.619003,77.219597,41047194
2005-06-24,101.369003,102.852997,100.440002,102.251999,77.700623,41274439
2005-06-27,101.212997,105.430000,100.782997,101.314003,76.987839,79656043
2005-06-28,104.649002,104.649002,97.956299,98.331200,74.721230,64097445
2005-06-29,99.026199,101.056999,98.823196,100.251999,76.180832,56543185
2005-06-30,101.212997,102.016998,99.440102,100.362000,76.264412,46068444
2005-07-01,100.431999,100.744003,99.580704,99.978996,75.973396,22496339
2005-07-04,100.276001,101.446999,99.807198,100.651001,76.484032,24424609
2005-07-05,100.587997,101.212997,99.408897,99.658798,75.730064,30094749
2005-07-06,99.549500,101.056999,99.549500,100.776001,76.579025,21495287
2005-07-07,100.181999,100.181999,95.168297,95.894600,72.869682,55929750
2005-07-08,98.089104,98.089104,96.058601,96.886398,73.623344,35476393
2005-07-11,96.550598,99.338600,96.550598,99.010597,75.237518,26402210
2005-07-12,99.166801,100.587997,98.487396,99.697899,75.759773,32862892
2005-07-13,99.963402,100.181999,98.260902,98.549797,74.887344,17537582
2005-07-14,98.659203,101.032997,97.011299,100.197998,76.139793,53944287
2005-07-15,100.431999,104.649002,100.431999,104.125999,79.124664,45451226
2005-07-18,104.181000,105.094002,102.806000,103.367996,78.548668,50189972
2005-07-19,103.711998,104.930000,103.259003,103.814003,78.887581,33858028
2005-07-20,104.024002,106.680000,104.024002,106.070999,80.602654,37299506
2005-07-21,105.585999,107.195000,104.750999,105.938004,80.501587,31835022
2005-07-22,106.210999,107.991997,105.921997,107.703003,81.842812,24499350
2005-07-25,107.991997,108.663002,106.930000,107.389999,81.604958,35245787
2005-07-26,106.991997,108.148003,106.241997,107.953003,82.032768,28217979
2005-07-27,108.164001,110.099998,107.679001,109.154999,82.946175,48413104
2005-07-28,,,,,,
2005-07-29,109.023003,111.194000,108.241997,109.858002,83.480385,48746538
2005-08-01,109.804001,110.880997,108.788002,110.544998,84.002419,28529293
2005-08-02,111.194000,116.589996,111.053001,115.808998,88.002502,58213857
2005-08-03,118.675003,118.691002,110.998001,111.599998,84.804108,167334089
2005-08-04,111.989998,118.027000,111.989998,113.896004,86.548851,92617666
2005-08-05,114.021004,115.567001,112.825996,113.357002,86.139236,51472547
2005-08-08,117.112999,124.797997,110.444000,111.099998,84.424156,71163232
2005-08-09,111.522003,113.209000,109.740997,110.529999,83.991028,57001778
2005-08-10,112.412003,112.873001,110.772003,112.373001,85.391510,46753802
2005-08-11,112.873001,113.943001,111.364998,112.084000,85.171906,42319654
2005-08-12,112.428001,112.880997,109.670998,109.990997,83.581436,41358630
2005-08-16,110.038002,110.897003,108.882004,109.304001,83.059395,33316313
2005-08-17,109.334999,112.146004,108.554001,111.669998,84.857300,44805582
2005-08-18,112.459000,116.207001,110.154999,110.639000,84.073845,55535712
2005-08-19,117.144997,117.144997,109.827003,110.233002,83.765335,41489193
2005-08-22,110.849998,111.459000,108.491997,109.225998,83.000107,32454154
2005-08-23,110.115997,110.349998,106.686996,107.014999,81.320000,42325378
2005-08-24,107.304001,108.865997,106.695000,108.530998,82.471992,44279098
2005-08-25,109.257004,109.459999,108.234001,108.764999,82.649818,46108721
2005-08-26,109.249001,109.944000,108.334999,109.139999,82.934761,23205437
2005-08-29,110.272003,113.239998,108.249001,109.389999,83.124733,29246099
2005-08-30,109.804001,110.865997,109.186996,110.522003,83.984955,28801444
2005-08-31,111.209000,113.044998,110.624001,112.364998,85.385429,42973519
2005-09-01,112.303001,113.934998,112.303001,113.504997,86.251701,34179669
2005-09-02,113.239998,114.427002,112.473999,114.098999,86.703072,31810430
2005-09-05,114.333000,115.161003,113.739998,114.074997,86.684837,23875301
2005-09-06,114.021004,114.786003,113.318001,113.848999,86.513107,19850564
2005-09-08,114.646004,116.442001,114.543999,115.372002,87.670425,33993534
2005-09-09,115.583000,116.363998,114.738998,115.839996,88.026062,26215300
2005-09-12,116.403000,117.753998,116.231003,117.535004,89.314087,24138207
2005-09-13,117.612999,118.621002,117.137001,117.503998,89.290527,34935152
2005-09-14,117.144997,118.082001,115.043999,115.731003,87.943237,27148205
2005-09-15,115.817001,119.322998,114.817001,118.831001,90.298897,34798020
2005-09-16,119.322998,119.932999,118.073997,119.338997,90.684914,24989501
2005-09-19,120.956001,131.201996,118.393997,119.362999,90.703171,24651643
2005-09-20,119.487000,121.987000,118.082001,121.510002,92.334656,61884359
2005-09-21,121.830002,122.611000,117.144997,122.181999,92.845306,73329670
2005-09-22,122.455002,122.455002,117.144997,117.839996,89.545830,53853662
2005-09-23,119.956001,119.956001,115.442001,116.792999,88.750237,67654171
2005-09-26,117.144997,122.376999,117.144997,121.869003,92.607468,41344142
2005-09-27,123.376999,124.329002,121.837997,123.080002,93.527679,45604338
2005-09-28,123.391998,125.524002,122.611000,125.025002,95.005676,44677394
2005-09-29,124.954002,127.046997,124.954002,126.250999,95.937309,45705476
2005-09-30,125.890999,126.500999,121.987000,123.946999,94.186508,55297436
2005-10-03,122.611000,125.391998,122.611000,124.056000,94.269341,30784679
2005-10-04,124.329002,126.344002,124.064003,125.992996,95.741257,27745704
2005-10-05,126.204002,126.500999,124.650002,125.274002,95.194901,24651835
2005-10-06,124.954002,124.954002,122.907997,123.525002,93.865837,38235996
2005-10-07,124.165001,124.165001,121.158997,123.141998,93.574799,51113709
2005-10-10,123.236000,123.845001,121.876999,122.291000,92.928131,23784612
2005-10-11,122.924004,123.516998,120.581001,123.205002,93.622688,24279103
2005-10-13,122.721001,123.845001,120.752998,121.087997,92.013977,38678141
2005-10-14,121.049004,121.424004,118.941002,119.307999,90.661369,46763021
2005-10-17,121.424004,121.799004,118.557999,120.425003,91.510170,39852261
2005-10-18,121.416000,122.049004,116.910004,118.152000,89.782928,40214147
2005-10-19,117.167999,118.362999,114.802002,116.723000,88.697044,56034768
2005-10-20,117.926003,119.627998,115.122002,116.856003,88.798103,48698834
2005-10-21,117.768997,120.737000,116.089996,120.456001,91.533730,60844715
2005-10-24,120.300003,121.120003,117.768997,118.253998,89.860428,31244809
2005-10-25,118.871002,121.737000,118.713997,119.893997,91.106667,32129459
2005-10-26,120.252998,121.033997,118.917000,119.261002,90.625656,27026324
2005-10-27,119.643997,120.237000,116.387001,117.191002,89.052666,67998393
2005-10-28,117.926003,118.496002,115.192001,115.833000,88.020737,39383110
2005-10-31,115.192001,119.472000,115.192001,119.097000,90.501038,30453357
2005-11-02,121.362000,121.815002,118.198997,121.471001,92.305023,43750642
2005-11-04,,,,,,
2005-11-07,119.472000,123.501999,119.472000,123.080002,93.527679,32697328
2005-11-08,124.172997,124.172997,122.221001,123.462997,93.818718,27829574
2005-11-09,123.705002,125.095001,122.939003,123.571999,93.901558,27222242
2005-11-10,123.922997,124.227997,122.315002,122.721001,93.254883,20604574
2005-11-11,122.924004,125.617996,122.924004,124.236000,94.406120,32195762
2005-11-14,124.172997,125.422997,122.782997,124.711998,94.767830,20562703
2005-11-16,125.110001,127.921997,125.110001,127.680000,97.023193,36969554
2005-11-17,114.802002,129.945007,114.802002,129.531006,98.429756,38235938
2005-11-18,129.945007,130.421005,128.639999,129.039001,98.055885,23791968
2005-11-21,129.014999,130.240997,128.203003,129.492004,98.400139,32957974
2005-11-22,129.578003,131.037994,127.296997,127.969002,97.242813,43891128
2005-11-23,128.233994,130.248993,127.866997,129.951996,98.749672,36876874
2005-11-24,130.108994,132.514008,130.108994,131.841995,100.185875,37507857
2005-11-25,132.139008,132.139008,130.632004,131.615997,100.014137,30083091
2005-11-28,132.139008,132.764008,131.630997,132.436005,100.637253,24041275
2005-11-29,132.639008,135.240005,131.296005,132.475006,100.666901,51753636
2005-11-30,132.794998,133.615005,129.498993,130.061996,98.833267,40638290
2005-12-01,130.108994,131.716995,129.679001,131.132004,99.646339,38917660
2005-12-02,131.514008,132.639008,130.421005,131.108002,99.628105,25924634
2005-12-05,132.294998,133.061005,130.576996,131.240997,99.729187,24596820
2005-12-06,131.514008,132.264008,129.639999,130.694000,99.313515,32233062
2005-12-07,131.201996,132.748001,129.483994,131.740997,100.109131,33794862
2005-12-08,132.764008,133.106995,130.460007,132.162994,100.429787,30314459
2005-12-09,131.201996,135.091003,131.201996,134.848999,102.470871,41472861
2005-12-12,135.279007,136.419006,134.334000,134.826004,102.453400,17086217
2005-12-13,135.246994,136.591003,134.216003,136.138000,103.450378,25672708
2005-12-14,135.910995,136.419006,133.701004,134.630005,102.304459,25307947
2005-12-15,134.951004,135.091003,131.061005,132.022003,100.322647,33758203
2005-12-16,132.764008,133.389008,131.529999,132.662003,100.808983,30904460
2005-12-19,133.389008,134.559998,133.389008,133.880997,101.735283,15639652
2005-12-20,134.294998,135.371994,133.115005,133.475006,101.426781,23198407
2005-12-21,133.716995,134.856995,132.615005,134.348999,102.090912,24067243
2005-12-22,134.951004,135.848999,133.264008,133.692993,101.592430,36677748
2005-12-23,133.544998,134.326004,131.233002,131.654999,100.043770,37188457
2005-12-26,131.201996,131.498993,129.171005,130.061996,98.833267,34080330
2005-12-27,130.421005,135.871994,129.350998,135.404007,102.892632,37726728
2005-12-28,135.888000,138.996002,135.574997,136.278000,103.556770,69385077
2005-12-29,135.574997,139.792999,135.574997,139.182999,105.764252,58160833
2005-12-30,140.261002,140.705994,138.270004,138.901993,105.550713,31677678
2006-01-02,139.479996,140.886002,139.035004,140.238007,106.565948,23444238
2006-01-03,140.494995,144.307007,139.949005,143.697006,109.194412,31401730
2006-01-04,143.854004,146.195999,143.697006,145.235992,110.363884,27664324
2006-01-05,145.727997,146.195999,143.697006,143.962997,109.396538,33987611
2006-01-06,143.962997,145.485992,142.619995,143.807007,109.278008,40712505
2006-01-09,144.166000,144.556000,141.542007,142.158997,108.025696,39948770
2006-01-10,141.979004,142.134995,138.738007,139.651993,106.120636,61463444
2006-01-12,134.809998,140.104996,134.809998,138.520004,105.260445,125983270
2006-01-13,139.003998,140.104996,137.925995,138.253998,105.058311,64866616
2006-01-16,138.699005,138.699005,134.981995,136.348007,103.609962,98449381
2006-01-17,136.707993,146.352997,136.207993,145.024994,110.203545,289061536
2006-01-18,145.024994,181.850006,145.024994,173.425003,131.784515,244000980
2006-01-19,175.000000,182.412994,172.850006,176.125000,133.836243,40687840
2006-01-20,176.750000,177.350006,175.500000,176.050003,133.779251,15439324
2006-01-23,175.500000,176.500000,173.500000,175.587006,133.427429,16699732
2006-01-24,177.500000,178.500000,172.238007,173.363007,131.737427,45251616
2006-01-25,174.000000,174.949997,171.250000,172.100006,130.777679,53510384
2006-01-27,173.725006,175.800003,173.699997,174.662994,132.725266,25117480
2006-01-30,175.000000,179.550003,175.000000,177.761993,135.080170,29027924
2006-01-31,177.100006,179.949997,177.100006,178.475006,135.622009,24836196
2006-02-01,178.649994,179.699997,175.250000,176.199997,133.893234,19752548
2006-02-02,177.475006,178.975006,175.250000,177.162994,134.624969,20089700
2006-02-03,176.750000,176.750000,173.750000,174.149994,132.335449,13717200
2006-02-06,173.750000,180.688004,170.875000,180.087006,136.846924,38103408
2006-02-07,180.136993,180.875000,176.625000,180.136993,136.884918,27206988
2006-02-08,179.988007,180.500000,178.500000,179.125000,136.115891,27002520
2006-02-10,178.750000,180.886993,178.750000,179.899994,136.704834,20665080
2006-02-13,178.750000,180.250000,178.750000,179.199997,136.172897,12683360
2006-02-14,178.750000,181.087006,178.024994,178.550003,135.678970,26429232
2006-02-15,178.024994,179.725006,174.125000,175.449997,133.323303,30636668
2006-02-16,175.449997,177.350006,173.511993,174.261993,132.420547,16235744
2006-02-17,175.750000,176.875000,172.500000,173.287994,131.680405,18528304
2006-02-20,173.500000,175.863007,172.250000,175.511993,133.370422,12904440
2006-02-21,175.511993,176.500000,173.574997,174.438004,132.554291,13441556
2006-02-22,174.811996,176.375000,174.500000,175.988007,133.732132,11743932
2006-02-23,176.250000,176.712006,173.761993,175.087006,133.047455,24846164
2006-02-24,175.500000,176.850006,174.750000,175.712006,133.522415,9605252
2006-02-27,175.750000,176.462006,174.250000,175.024994,133.000320,21595744
2006-02-28,175.938004,178.725006,173.824997,177.212006,134.662247,30883164
2006-03-01,177.000000,178.475006,175.524994,177.061996,134.548233,18094196
2006-03-02,177.500000,179.750000,176.750000,178.287994,135.479858,15287848
2006-03-03,178.750000,179.500000,177.061996,178.938004,135.973846,16741700
2006-03-06,179.250000,183.475006,179.250000,183.050003,139.098511,24522116
2006-03-07,183.324997,185.000000,182.250000,183.125000,139.155472,21580676
2006-03-08,183.250000,183.250000,177.912994,179.975006,136.761826,28113152
2006-03-09,181.000000,182.175003,177.875000,181.688004,138.063522,18474584
2006-03-10,182.750000,184.475006,181.787994,182.863007,138.956390,13821820
2006-03-13,182.875000,185.311996,182.750000,183.837006,139.696533,15864004
2006-03-14,183.500000,186.625000,182.287994,185.625000,141.055206,14950752
2006-03-16,186.250000,192.500000,185.625000,192.125000,145.994522,35287236
2006-03-17,192.500000,195.488007,190.774994,193.761993,147.238449,25561732
2006-03-20,194.175003,195.000000,192.625000,194.511993,147.808395,9929512
2006-03-21,195.000000,198.750000,193.625000,195.113007,148.265106,17483052
2006-03-22,195.738007,196.625000,189.649994,193.125000,146.754425,20438704
2006-03-23,195.375000,196.113007,192.162994,194.337006,147.675430,15473784
2006-03-24,194.000000,196.250000,194.000000,195.550003,148.597153,11303740
2006-03-27,196.500000,199.425003,196.500000,198.587006,150.904968,12209480
2006-03-28,198.750000,199.250000,196.899994,197.712006,150.240051,7329208
2006-03-29,199.000000,199.449997,196.811996,198.438004,150.791733,7391188
2006-03-30,199.000000,201.725006,197.000000,198.925003,151.161804,13036396
2006-03-31,199.988007,202.000000,197.000000,198.837006,151.094910,33408292
2006-04-03,200.250000,208.250000,200.250000,207.199997,157.449936,20127744
2006-04-04,207.750000,210.750000,207.511993,209.188004,158.960602,15719416
2006-04-05,210.750000,211.250000,208.750000,210.125000,159.672592,18256016
2006-04-07,211.125000,211.574997,207.412994,208.363007,158.333679,16964476
2006-04-10,208.250000,210.425003,206.037994,209.061996,158.864838,18415004
2006-04-12,208.774994,214.675003,205.274994,207.188004,157.440811,37517080
2006-04-13,207.500000,213.225006,206.800003,211.625000,160.812469,35017524
2006-04-17,212.500000,214.250000,211.524994,212.863007,161.753220,11934828
2006-04-18,213.449997,223.938004,213.449997,222.824997,169.323257,32844652
2006-04-19,224.725006,233.000000,223.500000,230.449997,175.117462,42639092
2006-04-20,233.750000,249.925003,233.750000,248.136993,188.557693,59649676
2006-04-21,250.000000,252.000000,238.375000,243.738007,185.214935,34603904
2006-04-24,243.750000,249.875000,241.500000,244.300003,185.641998,26706784
2006-04-25,244.375000,246.250000,237.750000,238.774994,181.443558,14098832
2006-04-26,240.000000,245.500000,238.037994,244.662994,185.917847,19181512
2006-04-27,245.500000,262.500000,245.500000,249.488007,189.584320,39413244
2006-04-28,246.250000,252.750000,242.750000,252.225006,191.664108,25036836
2006-05-02,251.649994,260.725006,251.649994,257.787994,195.891418,16897912
2006-05-03,257.799988,260.500000,255.274994,258.888000,196.727295,10693556
2006-05-04,260.500000,280.200012,260.000000,270.049988,205.209213,56747352
2006-05-05,270.924988,277.250000,270.500000,274.812012,208.827850,23898396
2006-05-08,278.750000,292.250000,278.000000,288.750000,219.419250,31051288
2006-05-09,290.000000,292.424988,284.000000,288.524994,219.248260,28976904
2006-05-10,290.000000,293.750000,284.312012,292.450012,222.230865,40811260
2006-05-11,293.750000,296.100006,275.250000,277.562012,210.917526,48474596
2006-05-12,280.138000,280.138000,264.250000,266.712006,202.672684,34233212
2006-05-15,267.500000,267.500000,252.886993,255.412994,194.086670,38899216
2006-05-16,256.237000,263.725006,244.000000,260.924988,198.275177,50101492
2006-05-17,267.299988,272.987000,263.750000,271.549988,206.349045,23383476
2006-05-18,266.250000,267.450012,248.125000,251.199997,190.885254,38197508
2006-05-19,252.500000,265.000000,240.375000,244.524994,185.812927,55991020
2006-05-22,248.750000,249.750000,210.000000,232.350006,176.561234,51645932
2006-05-23,234.750000,245.000000,230.300003,241.774994,183.723251,33591428
2006-05-24,243.000000,243.000000,216.250000,234.636993,178.299133,45827968
